CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,ELAProf_Score,ELAProf_Weight,MathProf_Score,MathProf_Weight,Grad4YR_Score,Grad4YR_Weight,Grad5YR_Score,Grad5YR_Weight,ELAGrowth_Score,ELAGrowth_Weight,MathGrowth_Score,MathGrowth_Weight,ELP_Score,ELP_Weight,CA_Score,CA_Weight,SummativeScore,SummativeRating,CompSupport_Bottom5%,CompSupport_Grad67,AccountabilityIndicator,IndicatorScore,IndicatorWeight,Year
23,MIDDLESEX,3290,MONROE TWP,020,MONROE TOWNSHIP MIDDLE SCHOOL,61.55,17.5%,68.72,17.5%,9999999,9999999,9999999,9999999,13.03,25.0%,18.28,25.0%,9999999,9999999,33.81,15.0%,35.70,26.84,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3290,MONROE TWP,030,WOODLAND ELEMENTARY SCHOOL,62.50,17.5%,58.06,17.5%,9999999,9999999,9999999,9999999,48.05,25.0%,54.72,25.0%,9999999,9999999,62.59,15.0%,56.18,59.24,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3290,MONROE TWP,040,MILL LAKE SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
23,MIDDLESEX,3290,MONROE TWP,050,BROOKSIDE ELEMENTARY SCHOOL,53.20,17.5%,71.62,17.5%,9999999,9999999,9999999,9999999,38.98,25.0%,44.09,25.0%,9999999,9999999,91.43,15.0%,56.33,59.48,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3290,MONROE TWP,060,OAK TREE ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
23,MIDDLESEX,3290,MONROE TWP,300,APPLEGARTH ELEMENTARY SCHOOL,79.74,17.5%,85.43,17.5%,9999999,9999999,9999999,9999999,65.76,25.0%,41.72,25.0%,9999999,9999999,79.08,15.0%,67.64,77.13,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,050,NEW BRUNSWICK HIGH SCHOOL,20.63,15.0%,23.21,15.0%,2.87,20.0%,3.74,20.0%,9999999,9999999,9999999,9999999,79.09,20.0%,20.98,10.0%,25.81,17.48,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,055,NEW BRUNSWICK MIDDLE SCHOOL,17.59,15.0%,10.49,15.0%,9999999,9999999,9999999,9999999,86.61,20.0%,43.68,20.0%,22.34,20.0%,17.69,10.0%,36.51,28.20,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,060,A CHESTER REDSHAW SCHOOL,5.51,15.0%,18.72,15.0%,9999999,9999999,9999999,9999999,25.18,20.0%,43.62,20.0%,60.85,20.0%,61.33,10.0%,35.70,26.78,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,080,LINCOLN ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,090,LIVINGSTON ELEMENTARY SCHOOL,8.89,15.0%,14.34,15.0%,9999999,9999999,9999999,9999999,39.75,20.0%,18.87,20.0%,25.32,20.0%,29.44,10.0%,23.22,11.37,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,100,LORD STLRLING ELEMENTARY SCHOOL,5.57,15.0%,18.48,15.0%,9999999,9999999,9999999,9999999,50.41,20.0%,84.63,20.0%,44.26,20.0%,38.73,10.0%,43.34,37.56,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,110,MCKINLEY COMMUNITY SCHOOL,14.87,15.0%,25.12,15.0%,9999999,9999999,9999999,9999999,44.37,20.0%,63.26,20.0%,13.62,20.0%,19.12,10.0%,32.16,21.50,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,123,PAUL ROBESON COMMUNITY SCHOOL FOR THE ARTS,21.27,15.0%,26.54,15.0%,9999999,9999999,9999999,9999999,74.64,20.0%,20.59,20.0%,74.26,20.0%,48.32,10.0%,45.90,42.36,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,125,ROOSEVELT ELEMENTARY SCHOOL,7.11,15.0%,28.85,15.0%,9999999,9999999,9999999,9999999,79.09,20.0%,84.21,20.0%,54.89,20.0%,72.36,10.0%,56.27,59.36,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,140,WOODROW WILSON ELEMENTARY SCHOOL,44.49,17.5%,35.25,17.5%,9999999,9999999,9999999,9999999,87.68,25.0%,61.54,25.0%,9999999,9999999,38.55,15.0%,57.04,61.02,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,300,LINCOLN ANNEX SCHOOL,7.35,15.0%,9.00,15.0%,9999999,9999999,9999999,9999999,49.70,20.0%,24.63,20.0%,95.74,20.0%,41.07,10.0%,40.57,33.59,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,040,NORTH BRUNSWICK TOWNSHIP HIGH SCHOOL,37.54,15.0%,43.84,15.0%,9.46,20.0%,23.28,20.0%,9999999,9999999,9999999,9999999,3.64,20.0%,26.72,10.0%,22.15,14.90,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,055,ARTHUR M. JUDD,25.47,15.0%,47.10,15.0%,9999999,9999999,9999999,9999999,35.19,20.0%,54.42,20.0%,48.94,20.0%,63.31,10.0%,44.93,40.94,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,060,JOHN ADAMS,21.92,17.5%,43.01,17.5%,9999999,9999999,9999999,9999999,50.30,25.0%,59.23,25.0%,9999999,9999999,65.11,15.0%,48.51,46.33,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,065,LINWOOD MIDDLE SCHOOL,42.00,15.0%,24.59,15.0%,9999999,9999999,9999999,9999999,80.33,20.0%,39.29,20.0%,1.70,20.0%,54.56,10.0%,39.71,32.41,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,070,LIVINGSTON PARK,32.58,15.0%,42.36,15.0%,9999999,9999999,9999999,9999999,21.92,20.0%,65.88,20.0%,65.96,20.0%,49.22,10.0%,46.91,44.14,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,090,PARSONS,10.78,15.0%,19.49,15.0%,9999999,9999999,9999999,9999999,11.55,20.0%,76.38,20.0%,13.83,20.0%,31.47,10.0%,28.04,16.29,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,040,OLD BRIDGE HIGH SCHOOL,28.08,15.0%,50.43,15.0%,49.86,20.0%,59.20,20.0%,9999999,9999999,9999999,9999999,20.91,20.0%,27.30,10.0%,40.50,33.52,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,082,ALAN B. SHEPARD ELEMENTARY SCHOOL,54.74,15.0%,57.82,15.0%,9999999,9999999,9999999,9999999,46.21,20.0%,28.43,20.0%,20.85,20.0%,58.15,10.0%,41.80,34.77,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,103,CARL SANDBURG MIDDLE SCHOOL,47.81,17.5%,41.53,17.5%,9999999,9999999,9999999,9999999,22.27,25.0%,20.42,25.0%,9999999,9999999,25.96,15.0%,30.20,19.25,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,105,CHEESEQUAKE ELEMENTARY SCHOOL,84.18,17.5%,91.53,17.5%,9999999,9999999,9999999,9999999,69.61,25.0%,17.51,25.0%,9999999,9999999,97.36,15.0%,67.13,76.54,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,108,JAMES A. MCDIVITT ELEMENTARY SCHOOL,37.14,15.0%,52.90,15.0%,9999999,9999999,9999999,9999999,33.59,20.0%,19.58,20.0%,74.89,20.0%,17.99,10.0%,40.92,33.89,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,110,JONAS SALK MIDDLE SCHOOL,48.70,17.5%,38.74,17.5%,9999999,9999999,9999999,9999999,8.83,25.0%,58.52,25.0%,9999999,9999999,50.90,15.0%,39.77,32.46,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,113,LEROY GORDON COOPER ELEMENTARY SCHOOL,70.02,17.5%,75.24,17.5%,9999999,9999999,9999999,9999999,47.33,25.0%,50.39,25.0%,9999999,9999999,51.98,15.0%,57.65,61.55,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,120,MADISON PARK ELEMENTARY SCHOOL,52.96,15.0%,66.41,15.0%,9999999,9999999,9999999,9999999,24.23,20.0%,48.66,20.0%,81.49,20.0%,36.09,10.0%,52.39,53.08,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,130,MEMORIAL ELEMENTARY SCHOOL,64.34,17.5%,44.55,17.5%,9999999,9999999,9999999,9999999,33.41,25.0%,11.51,25.0%,9999999,9999999,43.23,15.0%,36.77,28.79,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,133,M. SCOTT CARPENTER ELEMENTARY SCHOOL,89.04,17.5%,86.91,17.5%,9999999,9999999,9999999,9999999,47.04,25.0%,60.95,25.0%,9999999,9999999,50.00,15.0%,65.29,73.87,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,140,RAYMOND E. VOORHEES ELEMENTARY SCHOOL,40.82,17.5%,39.22,17.5%,9999999,9999999,9999999,9999999,6.58,25.0%,8.43,25.0%,9999999,9999999,40.83,15.0%,23.88,12.14,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,150,SOUTHWOOD ELEMENTARY SCHOOL,84.06,17.5%,61.61,17.5%,9999999,9999999,9999999,9999999,75.95,25.0%,60.18,25.0%,9999999,9999999,56.35,15.0%,67.98,77.67,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,163,VIRGIL I. GRISSOM ELEMENTARY SCHOOL,64.22,17.5%,54.98,17.5%,9999999,9999999,9999999,9999999,15.94,25.0%,0.53,25.0%,9999999,9999999,23.80,15.0%,28.55,16.94,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,165,WALTER M. SCHIRRA ELEMENTARY SCHOOL,94.91,17.5%,90.40,17.5%,9999999,9999999,9999999,9999999,48.16,25.0%,53.00,25.0%,9999999,9999999,69.42,15.0%,68.13,77.90,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,170,WILLIAM A. MILLER ELEMENTARY SCHOOL,65.11,15.0%,49.82,15.0%,9999999,9999999,9999999,9999999,54.62,20.0%,10.86,20.0%,81.49,20.0%,31.65,10.0%,49.80,49.23,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,050,PERTH AMBOY HIGH SCHOOL,24.64,15.0%,36.39,15.0%,8.02,20.0%,5.46,20.0%,9999999,9999999,9999999,9999999,18.18,20.0%,7.18,10.0%,16.21,10.89,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,065,EDWARD J. PATTEN ELEMENTARY SCHOOL,38.68,15.0%,41.47,15.0%,9999999,9999999,9999999,9999999,82.46,20.0%,33.12,20.0%,59.79,20.0%,78.12,10.0%,54.91,57.35,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,070,ANTHONY V. CERES ELEMENTARY SCHOOL,30.75,15.0%,38.68,15.0%,9999999,9999999,9999999,9999999,57.82,20.0%,40.24,20.0%,37.02,20.0%,95.56,10.0%,46.99,44.37,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,130,HERBERT N. RICHARDSON 21ST CENTURY SCHOOL,34.24,15.0%,34.77,15.0%,9999999,9999999,9999999,9999999,90.52,20.0%,97.63,20.0%,23.19,20.0%,84.05,10.0%,61.03,68.36,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,140,WILLIAM C. MCGINNIS MIDDLE SCHOOL,22.16,15.0%,10.43,15.0%,9999999,9999999,9999999,9999999,87.03,20.0%,52.11,20.0%,6.60,20.0%,53.48,10.0%,39.38,31.99,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,145,JAMES J. FLYNN ELEMENTARY SCHOOL,34.95,15.0%,31.10,15.0%,9999999,9999999,9999999,9999999,96.86,20.0%,12.70,20.0%,52.77,20.0%,34.71,10.0%,45.84,42.18,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,150,SAMUEL E. SHULL MIDDLE SCHOOL,18.90,15.0%,11.97,15.0%,9999999,9999999,9999999,9999999,67.00,20.0%,33.23,20.0%,10.64,20.0%,93.41,10.0%,36.15,27.67,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,200,ROBERT N. WILENTZ ELEMENTARY SCHOOL,23.34,15.0%,26.18,15.0%,9999999,9999999,9999999,9999999,85.78,20.0%,73.89,20.0%,44.89,20.0%,93.88,10.0%,57.73,61.91,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,300,DUAL LANGUAGE SCHOOL,67.12,15.0%,41.23,15.0%,9999999,9999999,9999999,9999999,97.39,20.0%,52.40,20.0%,32.34,20.0%,97.90,10.0%,62.47,70.50,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,050,PISCATAWAY TOWNSHIP HIGH SCHOOL,44.13,15.0%,61.89,15.0%,36.96,20.0%,30.17,20.0%,9999999,9999999,9999999,9999999,56.36,20.0%,56.32,10.0%,46.23,42.69,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,053,CONACKAMACK MIDDLE SCHOOL,41.77,17.5%,60.31,17.5%,9999999,9999999,9999999,9999999,9.83,25.0%,41.42,25.0%,9999999,9999999,73.32,15.0%,41.68,34.60,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,055,QUIBBLETOWN MIDDLE SCHOOL,39.63,17.5%,33.41,17.5%,9999999,9999999,9999999,9999999,25.53,25.0%,9.14,25.0%,9999999,9999999,91.01,15.0%,35.10,25.71,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,057,THEODORE SCHOR MIDDLE SCHOOL,54.68,17.5%,42.71,17.5%,9999999,9999999,9999999,9999999,44.14,25.0%,38.40,25.0%,9999999,9999999,82.37,15.0%,50.03,49.53,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,060,ARBOR ELEMENTARY SCHOOL,49.41,17.5%,49.70,17.5%,9999999,9999999,9999999,9999999,71.56,25.0%,42.43,25.0%,9999999,9999999,90.41,15.0%,59.40,64.93,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,065,DWIGHT D. EISENHOWER ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,080,GRANDVIEW ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,100,KNOLLWOOD ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,105,MARTIN LUTHER KING ELEMENTARY SCHOOL,69.31,17.5%,76.48,17.5%,9999999,9999999,9999999,9999999,65.11,25.0%,71.51,25.0%,9999999,9999999,63.13,15.0%,69.14,78.79,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,120,RANDOLPHVILLE ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,050,SAYREVILLE WAR MEMORIAL HIGH SCHOOL,47.28,15.0%,34.38,15.0%,24.36,20.0%,40.80,20.0%,9999999,9999999,9999999,9999999,99.09,20.0%,31.32,10.0%,48.23,46.13,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,055,SAYREVILLE MIDDLE SCHOOL,38.45,17.5%,26.72,17.5%,9999999,9999999,9999999,9999999,18.96,25.0%,20.18,25.0%,9999999,9999999,37.05,15.0%,26.75,14.57,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,060,EMMA ARLETH ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,070,DWIGHT D. EISENHOWER ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,075,HARRY S. TRUMAN ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,085,SAMSEL UPPER ELEMENTARY SCHOOL,56.22,17.5%,44.31,17.5%,9999999,9999999,9999999,9999999,55.98,25.0%,37.15,25.0%,9999999,9999999,57.37,15.0%,49.48,48.58,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,120,WOODROW WILSON ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
23,MIDDLESEX,4830,SOUTH AMBOY CITY,030,SOUTH AMBOY MIDDLE/HIGH SCHOOL,14.58,12.5%,35.42,12.5%,12.77,15.0%,6.38,15.0%,35.42,15.0%,40.00,15.0%,9999999,9999999,70.45,15.0%,31.00,18.75,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4830,SOUTH AMBOY CITY,060,SOUTH AMBOY ELEMENTARY,56.58,17.5%,45.91,17.5%,9999999,9999999,9999999,9999999,39.45,25.0%,11.39,25.0%,9999999,9999999,54.14,15.0%,38.77,31.28,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,050,SOUTH BRUNSWICK HIGH SCHOOL,57.31,15.0%,63.32,15.0%,64.47,20.0%,70.40,20.0%,9999999,9999999,9999999,9999999,83.64,20.0%,72.41,10.0%,69.04,73.07,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,055,BRUNSWICK ACRES ELEMENTARY SCHOOL,42.89,17.5%,58.83,17.5%,9999999,9999999,9999999,9999999,71.45,25.0%,74.24,25.0%,9999999,9999999,34.05,15.0%,59.33,64.81,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,060,CAMBRIDGE ELEMENTARY SCHOOL,77.25,17.5%,75.53,17.5%,9999999,9999999,9999999,9999999,64.28,25.0%,69.97,25.0%,9999999,9999999,64.39,15.0%,69.96,79.50,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,070,CONSTABLE ELEMENTARY SCHOOL,44.37,17.5%,57.46,17.5%,9999999,9999999,9999999,9999999,51.84,25.0%,53.71,25.0%,9999999,9999999,75.60,15.0%,55.55,58.06,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,075,CROSSROADS SOUTH MIDDLE SCHOOL,53.38,17.5%,51.72,17.5%,9999999,9999999,9999999,9999999,10.19,25.0%,70.98,25.0%,9999999,9999999,68.59,15.0%,48.97,47.16,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,085,BROOKS CROSSING ELEMENTARY SCHOOL,79.03,17.5%,76.24,17.5%,9999999,9999999,9999999,9999999,81.22,25.0%,90.27,25.0%,9999999,9999999,47.00,15.0%,77.09,88.27,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,095,GREENBROOK ELEMENTARY SCHOOL,41.53,17.5%,43.42,17.5%,9999999,9999999,9999999,9999999,82.88,25.0%,87.42,25.0%,9999999,9999999,72.66,15.0%,68.34,78.14,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,100,INDIAN FIELDS ELEMENTARY SCHOOL,33.00,17.5%,49.29,17.5%,9999999,9999999,9999999,9999999,52.01,25.0%,45.46,25.0%,9999999,9999999,53.36,15.0%,46.77,43.90,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,110,MONMOUTH JUNCTION ELEMENTARY SCHOOL,94.31,17.5%,92.48,17.5%,9999999,9999999,9999999,9999999,89.16,25.0%,74.36,25.0%,9999999,9999999,72.72,15.0%,84.48,94.49,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,150,CROSSROADS NORTH MIDDLE SCHOOL,50.53,17.5%,60.37,17.5%,9999999,9999999,9999999,9999999,16.17,25.0%,24.21,25.0%,9999999,9999999,78.30,15.0%,41.25,34.18,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,050,SOUTH PLAINFIELD HIGH SCHOOL,55.30,17.5%,73.07,17.5%,37.54,25.0%,68.97,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,65.23,15.0%,58.87,61.03,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,053,SOUTH PLAINFIELD MIDDLE SCHOOL,51.18,17.5%,28.73,17.5%,9999999,9999999,9999999,9999999,28.73,25.0%,45.64,25.0%,9999999,9999999,50.36,15.0%,40.13,33.00,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,055,JOHN F KENNEDY ELEMENTARY SCHOOL,94.61,17.5%,74.82,17.5%,9999999,9999999,9999999,9999999,50.06,25.0%,99.35,25.0%,9999999,9999999,61.39,15.0%,76.21,87.20,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,058,JOHN E RILEY ELEMENTARY SCHOOL,91.59,17.5%,84.18,17.5%,9999999,9999999,9999999,9999999,23.82,25.0%,96.44,25.0%,9999999,9999999,78.00,15.0%,72.52,82.82,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,060,FRANKLIN ELEMENTARY SCHOOL,71.50,17.5%,96.09,17.5%,9999999,9999999,9999999,9999999,8.65,25.0%,71.10,25.0%,9999999,9999999,87.71,15.0%,62.42,70.44,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,070,GRANT ELEMENTARY SCHOOL,47.57,17.5%,43.19,17.5%,9999999,9999999,9999999,9999999,17.65,25.0%,16.62,25.0%,9999999,9999999,55.16,15.0%,32.72,22.57,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,080,ROOSEVELT ELEMENTARY SCHOOL,82.23,17.5%,71.45,17.5%,9999999,9999999,9999999,9999999,72.27,25.0%,73.06,25.0%,9999999,9999999,72.18,15.0%,74.05,84.89,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4920,SOUTH RIVER BORO,050,SOUTH RIVER HIGH SCHOOL,35.53,15.0%,30.66,15.0%,16.62,20.0%,18.10,20.0%,9999999,9999999,9999999,9999999,50.91,20.0%,29.60,10.0%,30.01,21.49,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4920,SOUTH RIVER BORO,055,SOUTH RIVER MIDDLE SCHOOL,23.10,15.0%,28.02,15.0%,9999999,9999999,9999999,9999999,29.03,20.0%,51.04,20.0%,3.19,20.0%,11.99,10.0%,25.52,13.33,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4920,SOUTH RIVER BORO,065,SOUTH RIVER ELEMENTARY SCHOOL,19.49,15.0%,30.98,15.0%,9999999,9999999,9999999,9999999,34.95,20.0%,53.29,20.0%,82.13,20.0%,50.18,10.0%,46.66,43.72,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4970,SPOTSWOOD BORO,040,SPOTSWOOD HIGH SCHOOL,60.46,17.5%,63.04,17.5%,58.45,25.0%,73.28,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,50.57,15.0%,62.13,65.90,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4970,SPOTSWOOD BORO,050,E RAYMOND APPLEBY ELEMENTARY SCHOOL,50.41,17.5%,69.73,17.5%,9999999,9999999,9999999,9999999,13.63,25.0%,19.05,25.0%,9999999,9999999,48.20,15.0%,36.42,28.02,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,4970,SPOTSWOOD BORO,090,SPOTSWOOD MEMORIAL MIDDLE SCHOOL,61.97,17.5%,58.65,17.5%,9999999,9999999,9999999,9999999,56.16,25.0%,63.86,25.0%,9999999,9999999,24.22,15.0%,54.75,57.05,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,020,COLONIA HIGH SCHOOL,25.79,15.0%,32.66,15.0%,47.56,20.0%,49.14,20.0%,9999999,9999999,9999999,9999999,43.64,20.0%,45.98,10.0%,41.43,35.53,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,040,JOHN F. KENNEDY MEMORIAL HIGH SCHOOL,60.17,15.0%,65.33,15.0%,46.13,20.0%,55.46,20.0%,9999999,9999999,9999999,9999999,12.73,20.0%,47.13,10.0%,46.40,42.98,No,No,NA,NA,NA,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,045,AVENEL MIDDLE SCHOOL,15.17,17.5%,14.63,17.5%,9999999,9999999,9999999,9999999,35.43,25.0%,15.19,25.0%,9999999,9999999,7.31,15.0%,18.97,7.35,No,No,NA,NA,NA,2017-18
