CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Teachers/Admins,Female,Male,White,Hispanic,Black or African American,Asian,American Indian or Alaska Native,Native Hawaiian or Pacific Islander,Two or More Races,Year
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,065,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,Teachers,67.4,32.6,72.1,7.0,11.6,9.3,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,070,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,Admins,33.3,66.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,070,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,Teachers,63.2,36.8,84.2,15.8,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,Admins,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,Teachers,75.0,25.0,80.0,10.0,10.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,Teachers,50.0,50.0,84.6,7.7,3.8,0.0,0.0,0.0,3.8,2017-18
23,MIDDLESEX,3220,MILLTOWN BORO,050,JOYCE KILMER SCHOOL,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3220,MILLTOWN BORO,050,JOYCE KILMER SCHOOL,Teachers,89.7,10.3,97.4,2.6,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3220,MILLTOWN BORO,060,PARKVIEW  SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3220,MILLTOWN BORO,060,PARKVIEW  SCHOOL,Teachers,100.0,0.0,96.9,3.1,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,005,MONROE TOWNSHIP HIGH SCHOOL,Admins,36.4,63.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,005,MONROE TOWNSHIP HIGH SCHOOL,Teachers,61.9,38.1,93.2,2.3,1.7,2.8,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,010,BARCLAY BROOK SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,010,BARCLAY BROOK SCHOOL,Teachers,93.8,6.3,93.8,0.0,0.0,6.3,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,020,MONROE TOWNSHIP MIDDLE SCHOOL,Admins,25.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,020,MONROE TOWNSHIP MIDDLE SCHOOL,Teachers,80.3,19.7,94.2,2.9,0.0,2.2,0.0,0.7,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,030,WOODLAND ELEMENTARY SCHOOL,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,030,WOODLAND ELEMENTARY SCHOOL,Teachers,90.6,9.4,93.8,6.3,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,040,MILL LAKE SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,040,MILL LAKE SCHOOL,Teachers,95.7,4.3,95.7,2.2,0.0,2.2,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,050,BROOKSIDE ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,050,BROOKSIDE ELEMENTARY SCHOOL,Teachers,91.4,8.6,94.3,2.9,0.0,0.0,2.9,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,060,OAK TREE ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,060,OAK TREE ELEMENTARY SCHOOL,Teachers,87.5,12.5,93.8,0.0,0.0,6.3,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,300,APPLEGARTH ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,300,APPLEGARTH ELEMENTARY SCHOOL,Teachers,87.5,12.5,87.5,6.3,0.0,3.1,3.1,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,050,NEW BRUNSWICK HIGH SCHOOL,Admins,25.0,75.0,50.0,25.0,25.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,050,NEW BRUNSWICK HIGH SCHOOL,Teachers,56.0,44.0,61.3,17.3,13.3,7.3,0.0,0.7,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,055,NEW BRUNSWICK MIDDLE SCHOOL,Admins,40.0,60.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,055,NEW BRUNSWICK MIDDLE SCHOOL,Teachers,78.6,21.4,59.2,22.3,12.6,4.9,0.0,0.0,1.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,060,A CHESTER REDSHAW SCHOOL,Admins,66.7,33.3,0.0,33.3,66.7,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,060,A CHESTER REDSHAW SCHOOL,Teachers,87.3,12.7,59.5,22.8,13.9,3.8,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,080,LINCOLN ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,080,LINCOLN ELEMENTARY SCHOOL,Teachers,91.5,8.5,59.6,31.9,2.1,4.3,0.0,0.0,2.1,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,090,LIVINGSTON ELEMENTARY SCHOOL,Admins,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,090,LIVINGSTON ELEMENTARY SCHOOL,Teachers,87.8,12.2,70.7,19.5,7.3,2.4,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,100,LORD STLRLING ELEMENTARY SCHOOL,Admins,33.3,66.7,66.7,33.3,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,100,LORD STLRLING ELEMENTARY SCHOOL,Teachers,92.2,7.8,68.6,15.7,11.8,2.0,0.0,0.0,2.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,110,MCKINLEY COMMUNITY SCHOOL,Admins,66.7,33.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,110,MCKINLEY COMMUNITY SCHOOL,Teachers,83.6,16.4,61.6,16.4,19.2,2.7,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,123,PAUL ROBESON COMMUNITY SCHOOL FOR THE ARTS,Admins,50.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,123,PAUL ROBESON COMMUNITY SCHOOL FOR THE ARTS,Teachers,81.6,18.4,63.3,12.2,20.4,4.1,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,125,ROOSEVELT ELEMENTARY SCHOOL,Admins,100.0,0.0,0.0,66.7,33.3,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,125,ROOSEVELT ELEMENTARY SCHOOL,Teachers,82.1,17.9,56.7,35.8,7.5,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,140,WOODROW WILSON ELEMENTARY SCHOOL,Admins,50.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,140,WOODROW WILSON ELEMENTARY SCHOOL,Teachers,86.7,13.3,73.3,8.9,15.6,2.2,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,300,LINCOLN ANNEX SCHOOL,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,300,LINCOLN ANNEX SCHOOL,Teachers,76.4,23.6,87.3,7.3,5.5,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,040,NORTH BRUNSWICK TOWNSHIP HIGH SCHOOL,Admins,70.0,30.0,90.0,0.0,10.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,040,NORTH BRUNSWICK TOWNSHIP HIGH SCHOOL,Teachers,62.9,37.1,84.8,9.3,4.0,2.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,055,ARTHUR M. JUDD,Admins,75.0,25.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,055,ARTHUR M. JUDD,Teachers,87.3,12.7,93.0,1.4,1.4,4.2,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,060,JOHN ADAMS,Admins,66.7,33.3,66.7,0.0,33.3,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,060,JOHN ADAMS,Teachers,94.9,5.1,91.5,1.7,3.4,3.4,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,065,LINWOOD MIDDLE SCHOOL,Admins,44.4,55.6,66.7,0.0,33.3,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,065,LINWOOD MIDDLE SCHOOL,Teachers,79.5,20.5,91.1,4.5,1.8,2.7,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,070,LIVINGSTON PARK,Admins,66.7,33.3,66.7,0.0,33.3,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,070,LIVINGSTON PARK,Teachers,88.1,11.9,96.6,0.0,1.7,1.7,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,090,PARSONS,Admins,100.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,090,PARSONS,Teachers,93.8,6.2,89.2,1.5,4.6,4.6,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,040,OLD BRIDGE HIGH SCHOOL,Admins,38.5,61.5,92.3,0.0,0.0,7.7,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,040,OLD BRIDGE HIGH SCHOOL,Teachers,66.2,33.8,91.7,5.3,0.4,2.6,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,082,ALAN B. SHEPARD ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,082,ALAN B. SHEPARD ELEMENTARY SCHOOL,Teachers,87.1,12.9,96.8,3.2,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,103,CARL SANDBURG MIDDLE SCHOOL,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,103,CARL SANDBURG MIDDLE SCHOOL,Teachers,80.2,19.8,93.4,2.2,2.2,2.2,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,105,CHEESEQUAKE ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,105,CHEESEQUAKE ELEMENTARY SCHOOL,Teachers,96.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,108,JAMES A. MCDIVITT ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,108,JAMES A. MCDIVITT ELEMENTARY SCHOOL,Teachers,90.2,9.8,92.7,4.9,0.0,2.4,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,110,JONAS SALK MIDDLE SCHOOL,Admins,33.3,66.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,110,JONAS SALK MIDDLE SCHOOL,Teachers,71.3,28.7,89.7,2.3,3.4,4.6,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,113,LEROY GORDON COOPER ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,113,LEROY GORDON COOPER ELEMENTARY SCHOOL,Teachers,90.9,9.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,120,MADISON PARK ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,120,MADISON PARK ELEMENTARY SCHOOL,Teachers,88.2,11.8,91.2,2.9,2.9,2.9,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,130,MEMORIAL ELEMENTARY SCHOOL,Admins,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,130,MEMORIAL ELEMENTARY SCHOOL,Teachers,94.4,5.6,97.2,0.0,2.8,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,133,M. SCOTT CARPENTER ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,133,M. SCOTT CARPENTER ELEMENTARY SCHOOL,Teachers,87.5,12.5,95.8,0.0,0.0,4.2,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,140,RAYMOND E. VOORHEES ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,140,RAYMOND E. VOORHEES ELEMENTARY SCHOOL,Teachers,93.5,6.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,150,SOUTHWOOD ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,150,SOUTHWOOD ELEMENTARY SCHOOL,Teachers,92.1,7.9,92.1,5.3,2.6,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,163,VIRGIL I. GRISSOM ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,163,VIRGIL I. GRISSOM ELEMENTARY SCHOOL,Teachers,100.0,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,165,WALTER M. SCHIRRA ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,165,WALTER M. SCHIRRA ELEMENTARY SCHOOL,Teachers,90.0,10.0,96.7,0.0,0.0,3.3,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,170,WILLIAM A. MILLER ELEMENTARY SCHOOL,Admins,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,170,WILLIAM A. MILLER ELEMENTARY SCHOOL,Teachers,92.9,7.1,96.4,3.6,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,050,PERTH AMBOY HIGH SCHOOL,Admins,57.1,42.9,28.6,42.9,21.4,7.1,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,050,PERTH AMBOY HIGH SCHOOL,Teachers,61.9,38.1,59.4,29.7,5.4,4.5,0.5,0.5,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,065,EDWARD J. PATTEN ELEMENTARY SCHOOL,Admins,66.7,33.3,66.7,33.3,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,065,EDWARD J. PATTEN ELEMENTARY SCHOOL,Teachers,86.5,13.5,59.5,33.8,5.4,1.4,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,070,ANTHONY V. CERES ELEMENTARY SCHOOL,Admins,33.3,66.7,66.7,33.3,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,070,ANTHONY V. CERES ELEMENTARY SCHOOL,Teachers,91.8,8.2,65.6,32.8,1.6,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,075,IGNACIO CRUZ EARLY CHILDHOOD CENTER,Admins,100.0,0.0,66.7,33.3,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,075,IGNACIO CRUZ EARLY CHILDHOOD CENTER,Teachers,92.2,7.8,73.4,25.0,1.6,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,080,EDMUND HMIELESKI EARLY CHILDHOOD CENTER,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,080,EDMUND HMIELESKI EARLY CHILDHOOD CENTER,Teachers,96.9,3.1,59.4,37.5,3.1,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,130,HERBERT N. RICHARDSON 21ST CENTURY SCHOOL,Admins,33.3,66.7,66.7,33.3,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,130,HERBERT N. RICHARDSON 21ST CENTURY SCHOOL,Teachers,94.4,5.6,64.8,32.4,1.4,1.4,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,140,WILLIAM C. MCGINNIS MIDDLE SCHOOL,Admins,71.4,28.6,71.4,28.6,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,140,WILLIAM C. MCGINNIS MIDDLE SCHOOL,Teachers,73.9,26.1,60.0,34.8,3.5,1.7,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,145,JAMES J. FLYNN ELEMENTARY SCHOOL,Admins,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,145,JAMES J. FLYNN ELEMENTARY SCHOOL,Teachers,88.9,11.1,65.3,31.9,0.0,1.4,0.0,1.4,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,150,SAMUEL E. SHULL MIDDLE SCHOOL,Admins,83.3,16.7,33.3,66.7,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,150,SAMUEL E. SHULL MIDDLE SCHOOL,Teachers,79.8,20.2,75.2,21.1,2.8,0.9,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,200,ROBERT N. WILENTZ ELEMENTARY SCHOOL,Admins,75.0,25.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,200,ROBERT N. WILENTZ ELEMENTARY SCHOOL,Teachers,90.3,9.7,70.8,20.8,6.9,1.4,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,300,DUAL LANGUAGE SCHOOL,Admins,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,300,DUAL LANGUAGE SCHOOL,Teachers,82.6,17.4,39.1,60.9,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,050,PISCATAWAY TOWNSHIP HIGH SCHOOL,Admins,50.0,50.0,62.5,6.3,25.0,6.3,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,050,PISCATAWAY TOWNSHIP HIGH SCHOOL,Teachers,59.5,40.5,77.5,7.5,7.5,7.5,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,053,CONACKAMACK MIDDLE SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,053,CONACKAMACK MIDDLE SCHOOL,Teachers,77.1,22.9,81.3,6.3,12.5,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,055,QUIBBLETOWN MIDDLE SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,055,QUIBBLETOWN MIDDLE SCHOOL,Teachers,69.4,30.6,81.6,8.2,6.1,4.1,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,057,THEODORE SCHOR MIDDLE SCHOOL,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,057,THEODORE SCHOR MIDDLE SCHOOL,Teachers,80.0,20.0,81.8,5.5,7.3,5.5,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,060,ARBOR ELEMENTARY SCHOOL,Admins,100.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,060,ARBOR ELEMENTARY SCHOOL,Teachers,82.9,17.1,78.0,9.8,7.3,2.4,2.4,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,065,DWIGHT D. EISENHOWER ELEMENTARY SCHOOL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,065,DWIGHT D. EISENHOWER ELEMENTARY SCHOOL,Teachers,95.2,4.8,78.6,9.5,4.8,2.4,2.4,2.4,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,080,GRANDVIEW ELEMENTARY SCHOOL,Admins,66.7,33.3,66.7,0.0,33.3,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,080,GRANDVIEW ELEMENTARY SCHOOL,Teachers,94.0,6.0,92.0,2.0,2.0,4.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,100,KNOLLWOOD ELEMENTARY SCHOOL,Admins,50.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,100,KNOLLWOOD ELEMENTARY SCHOOL,Teachers,90.0,10.0,87.5,2.5,10.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,105,MARTIN LUTHER KING ELEMENTARY SCHOOL,Admins,50.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,105,MARTIN LUTHER KING ELEMENTARY SCHOOL,Teachers,82.9,17.1,82.9,4.9,9.8,2.4,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,120,RANDOLPHVILLE ELEMENTARY SCHOOL,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,120,RANDOLPHVILLE ELEMENTARY SCHOOL,Teachers,84.4,15.6,87.5,0.0,6.3,6.3,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,050,SAYREVILLE WAR MEMORIAL HIGH SCHOOL,Admins,16.7,83.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,050,SAYREVILLE WAR MEMORIAL HIGH SCHOOL,Teachers,59.2,40.8,81.5,8.5,5.4,3.8,0.0,0.8,0.0,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,055,SAYREVILLE MIDDLE SCHOOL,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,055,SAYREVILLE MIDDLE SCHOOL,Teachers,67.8,32.2,93.0,5.2,0.9,0.9,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,060,EMMA ARLETH ELEMENTARY SCHOOL,Admins,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,060,EMMA ARLETH ELEMENTARY SCHOOL,Teachers,92.5,7.5,97.5,0.0,2.5,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,070,DWIGHT D. EISENHOWER ELEMENTARY SCHOOL,Admins,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2017-18
