CountyCode,CountyName,DistrictCode,DistrictName,Teachers/Admins,RetentionPct_District,RetentionPct_State,Year
37,SUSSEX,5105,SUSSEX CO ED SERV COMM,Teachers,77.8,90.2,2017-18
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,Administrators,100.0,86.2,2017-18
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,Teachers,86.7,90.2,2017-18
37,SUSSEX,5360,VERNON TWP,Administrators,95.2,86.2,2017-18
37,SUSSEX,5360,VERNON TWP,Teachers,92.4,90.2,2017-18
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,Administrators,66.7,86.2,2017-18
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,Teachers,93.2,90.2,2017-18
39,UNION,0310,BERKELEY HEIGHTS TWP,Administrators,95.2,86.2,2017-18
39,UNION,0310,BERKELEY HEIGHTS TWP,Teachers,91.8,90.2,2017-18
39,UNION,0850,CLARK TWP,Administrators,80.0,86.2,2017-18
39,UNION,0850,CLARK TWP,Teachers,93.9,90.2,2017-18
39,UNION,0980,CRANFORD TWP,Administrators,84.6,86.2,2017-18
39,UNION,0980,CRANFORD TWP,Teachers,90.0,90.2,2017-18
39,UNION,1320,ELIZABETH CITY,Administrators,93.3,86.2,2017-18
39,UNION,1320,ELIZABETH CITY,Teachers,94.7,90.2,2017-18
39,UNION,1710,GARWOOD BORO,Administrators,100.0,86.2,2017-18
39,UNION,1710,GARWOOD BORO,Teachers,84.8,90.2,2017-18
39,UNION,2190,HILLSIDE TWP,Administrators,92.0,86.2,2017-18
39,UNION,2190,HILLSIDE TWP,Teachers,93.9,90.2,2017-18
39,UNION,2420,KENILWORTH BORO,Administrators,80.0,86.2,2017-18
39,UNION,2420,KENILWORTH BORO,Teachers,91.3,90.2,2017-18
39,UNION,2660,LINDEN CITY,Administrators,94.9,86.2,2017-18
39,UNION,2660,LINDEN CITY,Teachers,93.4,90.2,2017-18
39,UNION,3395,MORRIS-UNION JOINTURE COM,Administrators,72.7,86.2,2017-18
39,UNION,3395,MORRIS-UNION JOINTURE COM,Teachers,91.4,90.2,2017-18
39,UNION,3470,MOUNTAINSIDE BORO,Administrators,60.0,86.2,2017-18
39,UNION,3470,MOUNTAINSIDE BORO,Teachers,88.5,90.2,2017-18
39,UNION,3560,NEW PROVIDENCE BORO,Administrators,85.7,86.2,2017-18
39,UNION,3560,NEW PROVIDENCE BORO,Teachers,90.3,90.2,2017-18
39,UNION,4160,PLAINFIELD CITY,Administrators,87.0,86.2,2017-18
39,UNION,4160,PLAINFIELD CITY,Teachers,88.3,90.2,2017-18
39,UNION,4290,RAHWAY CITY,Administrators,91.7,86.2,2017-18
39,UNION,4290,RAHWAY CITY,Teachers,95.0,90.2,2017-18
39,UNION,4540,ROSELLE BORO,Administrators,70.6,86.2,2017-18
39,UNION,4540,ROSELLE BORO,Teachers,89.4,90.2,2017-18
39,UNION,4550,ROSELLE PARK BORO,Administrators,100.0,86.2,2017-18
39,UNION,4550,ROSELLE PARK BORO,Teachers,91.8,90.2,2017-18
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,Administrators,92.9,86.2,2017-18
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,Teachers,91.0,90.2,2017-18
39,UNION,5000,SPRINGFIELD TWP,Administrators,76.5,86.2,2017-18
39,UNION,5000,SPRINGFIELD TWP,Teachers,93.0,90.2,2017-18
39,UNION,5090,SUMMIT CITY,Administrators,81.8,86.2,2017-18
39,UNION,5090,SUMMIT CITY,Teachers,91.8,90.2,2017-18
39,UNION,5245,UNION CO ED SERV COMM,Administrators,93.8,86.2,2017-18
39,UNION,5245,UNION CO ED SERV COMM,Teachers,84.1,90.2,2017-18
39,UNION,5260,UNION COUNTY VOCATIONAL,Administrators,94.7,86.2,2017-18
39,UNION,5260,UNION COUNTY VOCATIONAL,Teachers,92.0,90.2,2017-18
39,UNION,5290,UNION TWP,Administrators,95.1,86.2,2017-18
39,UNION,5290,UNION TWP,Teachers,95.4,90.2,2017-18
39,UNION,5730,WESTFIELD TOWN,Administrators,77.4,86.2,2017-18
39,UNION,5730,WESTFIELD TOWN,Teachers,93.9,90.2,2017-18
39,UNION,5810,WINFIELD TWP,Administrators,100.0,86.2,2017-18
39,UNION,5810,WINFIELD TWP,Teachers,70.6,90.2,2017-18
41,WARREN,0030,ALLAMUCHY TWP,Administrators,100.0,86.2,2017-18
41,WARREN,0030,ALLAMUCHY TWP,Teachers,94.1,90.2,2017-18
41,WARREN,0070,ALPHA BORO,Administrators,0.0,86.2,2017-18
41,WARREN,0070,ALPHA BORO,Teachers,91.7,90.2,2017-18
41,WARREN,0280,BELVIDERE TOWN,Administrators,100.0,86.2,2017-18
41,WARREN,0280,BELVIDERE TOWN,Teachers,93.1,90.2,2017-18
41,WARREN,0400,BLAIRSTOWN TWP,Administrators,100.0,86.2,2017-18
41,WARREN,0400,BLAIRSTOWN TWP,Teachers,94.1,90.2,2017-18
41,WARREN,1620,FRANKLIN TWP,Administrators,100.0,86.2,2017-18
41,WARREN,1620,FRANKLIN TWP,Teachers,92.6,90.2,2017-18
41,WARREN,1670,FRELINGHUYSEN TWP,Administrators,0.0,86.2,2017-18
41,WARREN,1670,FRELINGHUYSEN TWP,Teachers,60.0,90.2,2017-18
41,WARREN,1785,GREAT MEADOWS REGIONAL,Administrators,100.0,86.2,2017-18
41,WARREN,1785,GREAT MEADOWS REGIONAL,Teachers,90.7,90.2,2017-18
41,WARREN,1840,GREENWICH TWP,Administrators,100.0,86.2,2017-18
41,WARREN,1840,GREENWICH TWP,Teachers,96.9,90.2,2017-18
41,WARREN,1870,HACKETTSTOWN,Administrators,78.6,86.2,2017-18
41,WARREN,1870,HACKETTSTOWN,Teachers,95.0,90.2,2017-18
41,WARREN,2040,HARMONY TWP,Administrators,75.0,86.2,2017-18
41,WARREN,2040,HARMONY TWP,Teachers,87.5,90.2,2017-18
41,WARREN,2250,HOPE TWP,Administrators,66.7,86.2,2017-18
41,WARREN,2250,HOPE TWP,Teachers,89.5,90.2,2017-18
41,WARREN,2470,KNOWLTON TWP,Administrators,100.0,86.2,2017-18
41,WARREN,2470,KNOWLTON TWP,Teachers,80.8,90.2,2017-18
41,WARREN,2790,LOPATCONG TWP,Administrators,60.0,86.2,2017-18
41,WARREN,2790,LOPATCONG TWP,Teachers,93.1,90.2,2017-18
41,WARREN,2970,MANSFIELD TWP,Administrators,75.0,86.2,2017-18
41,WARREN,2970,MANSFIELD TWP,Teachers,90.3,90.2,2017-18
41,WARREN,3675,NORTH WARREN REGIONAL,Administrators,87.5,86.2,2017-18
41,WARREN,3675,NORTH WARREN REGIONAL,Teachers,94.7,90.2,2017-18
41,WARREN,3890,OXFORD TWP,Administrators,66.7,86.2,2017-18
41,WARREN,3890,OXFORD TWP,Teachers,90.9,90.2,2017-18
41,WARREN,4100,PHILLIPSBURG TOWN,Administrators,95.7,86.2,2017-18
41,WARREN,4100,PHILLIPSBURG TOWN,Teachers,95.6,90.2,2017-18
41,WARREN,4200,POHATCONG TWP,Administrators,100.0,86.2,2017-18
41,WARREN,4200,POHATCONG TWP,Teachers,89.3,90.2,2017-18
41,WARREN,5450,WARREN CO SPECIAL SERVICE,Administrators,100.0,86.2,2017-18
41,WARREN,5450,WARREN CO SPECIAL SERVICE,Teachers,75.0,90.2,2017-18
41,WARREN,5460,WARREN COUNTY VOCATIONAL,Administrators,100.0,86.2,2017-18
41,WARREN,5460,WARREN COUNTY VOCATIONAL,Teachers,93.2,90.2,2017-18
41,WARREN,5465,WARREN HILLS REGIONAL,Administrators,78.6,86.2,2017-18
41,WARREN,5465,WARREN HILLS REGIONAL,Teachers,91.6,90.2,2017-18
41,WARREN,5480,WASHINGTON BORO,Administrators,100.0,86.2,2017-18
41,WARREN,5480,WASHINGTON BORO,Teachers,90.2,90.2,2017-18
41,WARREN,5530,WASHINGTON TWP,Administrators,100.0,86.2,2017-18
41,WARREN,5530,WASHINGTON TWP,Teachers,88.0,90.2,2017-18
41,WARREN,5780,WHITE TWP,Administrators,100.0,86.2,2017-18
41,WARREN,5780,WHITE TWP,Teachers,100.0,90.2,2017-18
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,Administrators,75.0,86.2,2017-18
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,Teachers,88.2,90.2,2017-18
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,Administrators,9999999.0,86.2,2017-18
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,Teachers,72.8,90.2,2017-18
80,CHARTERS,6017,FOUNDATION ACADEMY CS,Administrators,55.6,86.2,2017-18
80,CHARTERS,6017,FOUNDATION ACADEMY CS,Teachers,66.7,90.2,2017-18
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,Administrators,25.0,86.2,2017-18
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,Teachers,61.7,90.2,2017-18
80,CHARTERS,6020,PRIDE ACADEMY CHARTER SCHOOL,Administrators,100.0,86.2,2017-18
80,CHARTERS,6020,PRIDE ACADEMY CHARTER SCHOOL,Teachers,66.7,90.2,2017-18
80,CHARTERS,6021,COMMUNITY CHARTER SCHOOL OF PATERSO,Administrators,87.5,86.2,2017-18
80,CHARTERS,6021,COMMUNITY CHARTER SCHOOL OF PATERSO,Teachers,74.5,90.2,2017-18
80,CHARTERS,6022,BURCH CHARTER SCHOOL OF EXCELLENCE,Administrators,100.0,86.2,2017-18
80,CHARTERS,6022,BURCH CHARTER SCHOOL OF EXCELLENCE,Teachers,76.9,90.2,2017-18
80,CHARTERS,6025,PAUL ROBESON HUMANITIES  CHARTER SCHOOL,Administrators,66.7,86.2,2017-18
80,CHARTERS,6025,PAUL ROBESON HUMANITIES  CHARTER SCHOOL,Teachers,74.1,90.2,2017-18
80,CHARTERS,6026,RIVERBANK CHARTER SCHOOL OF EXCELLE,Administrators,100.0,86.2,2017-18
80,CHARTERS,6026,RIVERBANK CHARTER SCHOOL OF EXCELLE,Teachers,71.4,90.2,2017-18
80,CHARTERS,6028,VINELAND PUBLIC CHARTER SCHOOL,Administrators,40.0,86.2,2017-18
80,CHARTERS,6028,VINELAND PUBLIC CHARTER SCHOOL,Teachers,56.7,90.2,2017-18
80,CHARTERS,6029,NEWARK EDUCATORS COMMUNITY CHARTER SCHOOL,Administrators,66.7,86.2,2017-18
80,CHARTERS,6029,NEWARK EDUCATORS COMMUNITY CHARTER SCHOOL,Teachers,100.0,90.2,2017-18
80,CHARTERS,6030,THE ETHICAL COMMUNITY CHARTER SCHOOL,Administrators,62.5,86.2,2017-18
80,CHARTERS,6030,THE ETHICAL COMMUNITY CHARTER SCHOOL,Teachers,80.6,90.2,2017-18
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,Administrators,80.0,86.2,2017-18
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,Teachers,67.5,90.2,2017-18
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,Administrators,50.0,86.2,2017-18
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,Teachers,72.2,90.2,2017-18
80,CHARTERS,6036,HOLA HOBOKEN DUAL LANG CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,6036,HOLA HOBOKEN DUAL LANG CS,Teachers,85.0,90.2,2017-18
80,CHARTERS,6041,HATIKVAH INTERNATIONAL CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,6041,HATIKVAH INTERNATIONAL CS,Teachers,69.7,90.2,2017-18
80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,Administrators,71.4,86.2,2017-18
80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,Teachers,50.0,90.2,2017-18
80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,Administrators,60.0,86.2,2017-18
80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,Teachers,43.8,90.2,2017-18
80,CHARTERS,6058,ROSEVILLE COMMUNITY CS,Administrators,40.0,86.2,2017-18
80,CHARTERS,6058,ROSEVILLE COMMUNITY CS,Teachers,50.0,90.2,2017-18
80,CHARTERS,6060,ATLANTIC COMMUNITY CHARTER SCHOOL,Administrators,66.7,86.2,2017-18
80,CHARTERS,6060,ATLANTIC COMMUNITY CHARTER SCHOOL,Teachers,45.8,90.2,2017-18
80,CHARTERS,6064,DR LENA EDWARDS ACADEMIC CHARTER SCHOOL,Administrators,100.0,86.2,2017-18
80,CHARTERS,6064,DR LENA EDWARDS ACADEMIC CHARTER SCHOOL,Teachers,82.1,90.2,2017-18
80,CHARTERS,6067,KINGDOM CS OF LEADERSHIP,Administrators,100.0,86.2,2017-18
80,CHARTERS,6067,KINGDOM CS OF LEADERSHIP,Teachers,75.0,90.2,2017-18
80,CHARTERS,6068,M E T S CHARTER SCHOOL,Administrators,80.0,86.2,2017-18
80,CHARTERS,6068,M E T S CHARTER SCHOOL,Teachers,66.0,90.2,2017-18
80,CHARTERS,6069,MILLVILLE PUBLIC CHARTER SCHOOL,Administrators,50.0,86.2,2017-18
80,CHARTERS,6069,MILLVILLE PUBLIC CHARTER SCHOOL,Teachers,35.7,90.2,2017-18
80,CHARTERS,6076,BENJAMIN BANNEKER PREP CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,6076,BENJAMIN BANNEKER PREP CS,Teachers,76.9,90.2,2017-18
80,CHARTERS,6079,JOHN P HOLLAND CHARTER SCHOOL,Administrators,100.0,86.2,2017-18
80,CHARTERS,6079,JOHN P HOLLAND CHARTER SCHOOL,Teachers,86.7,90.2,2017-18
80,CHARTERS,6080,PASSAIC ARTS AND SCIENCE CHARTER SCHOOL,Administrators,9999999.0,86.2,2017-18
80,CHARTERS,6080,PASSAIC ARTS AND SCIENCE CHARTER SCHOOL,Teachers,59.2,90.2,2017-18
80,CHARTERS,6081,THOMAS EDISON ENERGYSMART CHARTER SCHOOL,Administrators,100.0,86.2,2017-18
80,CHARTERS,6081,THOMAS EDISON ENERGYSMART CHARTER SCHOOL,Teachers,56.0,90.2,2017-18
80,CHARTERS,6082,BELOVED COMMUNITY CHARTER SCHOOL,Administrators,75.0,86.2,2017-18
80,CHARTERS,6082,BELOVED COMMUNITY CHARTER SCHOOL,Teachers,81.1,90.2,2017-18
80,CHARTERS,6086,HOPE COMMUNITY CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,6086,HOPE COMMUNITY CS,Teachers,63.0,90.2,2017-18
80,CHARTERS,6089,COMPASS ACADEMY CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,6089,COMPASS ACADEMY CS,Teachers,93.8,90.2,2017-18
80,CHARTERS,6093,JERSEY CITY GLOBAL CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,6093,JERSEY CITY GLOBAL CS,Teachers,66.7,90.2,2017-18
80,CHARTERS,6094,PHILLIP'S ACADEMY CHARTER SCHOOL,Administrators,100.0,86.2,2017-18
80,CHARTERS,6094,PHILLIP'S ACADEMY CHARTER SCHOOL,Teachers,68.8,90.2,2017-18
80,CHARTERS,6096,PATERSON ARTS AND SCIENCE CHARTER SCHOOL,Administrators,100.0,86.2,2017-18
80,CHARTERS,6096,PATERSON ARTS AND SCIENCE CHARTER SCHOOL,Teachers,77.3,90.2,2017-18
80,CHARTERS,6099,LINK COMMUNITY CHARTER SCHOOL,Administrators,9999999.0,86.2,2017-18
80,CHARTERS,6099,LINK COMMUNITY CHARTER SCHOOL,Teachers,9999999.0,90.2,2017-18
80,CHARTERS,6100,BRIDGETON PUBLIC CHARTER SCHOOL,Administrators,66.7,86.2,2017-18
80,CHARTERS,6100,BRIDGETON PUBLIC CHARTER SCHOOL,Teachers,23.1,90.2,2017-18
80,CHARTERS,6101,COLLEGE ACHIEVE CENTRAL CHARTER SCHOOL,Administrators,9999999.0,86.2,2017-18
80,CHARTERS,6101,COLLEGE ACHIEVE CENTRAL CHARTER SCHOOL,Teachers,45.0,90.2,2017-18
80,CHARTERS,6102,CRESTHAVEN ACADEMY CHARTER SCHOOL,Administrators,100.0,86.2,2017-18
80,CHARTERS,6102,CRESTHAVEN ACADEMY CHARTER SCHOOL,Teachers,80.0,90.2,2017-18
80,CHARTERS,6103,EMPOWERMENT ACADEMY CHARTER SCHOOL,Administrators,50.0,86.2,2017-18
80,CHARTERS,6103,EMPOWERMENT ACADEMY CHARTER SCHOOL,Teachers,83.3,90.2,2017-18
80,CHARTERS,6104,INTERNATIONAL ACADEMY OF ATLANTIC CITY CHARTER SCHOOL,Administrators,50.0,86.2,2017-18
80,CHARTERS,6104,INTERNATIONAL ACADEMY OF ATLANTIC CITY CHARTER SCHOOL,Teachers,50.0,90.2,2017-18
80,CHARTERS,6105,HUDSON ARTS AND SCIENCE  CHARTER SCHOOL,Administrators,9999999.0,86.2,2017-18
80,CHARTERS,6105,HUDSON ARTS AND SCIENCE  CHARTER SCHOOL,Teachers,80.8,90.2,2017-18
80,CHARTERS,6106,PHILIP’S CHARTER SCHOOL OF PATERSON,Administrators,50.0,86.2,2017-18
80,CHARTERS,6106,PHILIP’S CHARTER SCHOOL OF PATERSON,Teachers,100.0,90.2,2017-18
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,Administrators,78.6,86.2,2017-18
80,CHARTERS,6107,CAMDEN’S PROMISE CHARTER SCHOOL,Teachers,84.6,90.2,2017-18
80,CHARTERS,6109,LEAD CHARTER SCHOOL,Administrators,9999999.0,86.2,2017-18
80,CHARTERS,6109,LEAD CHARTER SCHOOL,Teachers,9999999.0,90.2,2017-18
80,CHARTERS,6110,ACHIEVE COMMUNITY CHARTER SCHOOL,Administrators,9999999.0,86.2,2017-18
80,CHARTERS,6110,ACHIEVE COMMUNITY CHARTER SCHOOL,Teachers,9999999.0,90.2,2017-18
80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,Administrators,33.3,86.2,2017-18
80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,Teachers,50.0,90.2,2017-18
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,6183,TRENTON STEM-TO-CIVICS CS,Teachers,50.0,90.2,2017-18
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,Administrators,0.0,86.2,2017-18
80,CHARTERS,6184,GREAT FUTURES CHARTER SCHOOL,Teachers,27.6,90.2,2017-18
80,CHARTERS,6230,CLASSICAL ACADEMY CHARTER SCHOOL ,Administrators,100.0,86.2,2017-18
80,CHARTERS,6230,CLASSICAL ACADEMY CHARTER SCHOOL ,Teachers,100.0,90.2,2017-18
80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,Administrators,66.7,86.2,2017-18
80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,Teachers,64.7,90.2,2017-18
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,Administrators,0.0,86.2,2017-18
80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,Teachers,0.0,90.2,2017-18
80,CHARTERS,6320,DISCOVERY CS,Administrators,9999999.0,86.2,2017-18
80,CHARTERS,6320,DISCOVERY CS,Teachers,9999999.0,90.2,2017-18
80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,Administrators,75.0,86.2,2017-18
80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,Teachers,80.0,90.2,2017-18
80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,Administrators,100.0,86.2,2017-18
80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,Teachers,92.0,90.2,2017-18
80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,Administrators,100.0,86.2,2017-18
80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,Teachers,87.5,90.2,2017-18
80,CHARTERS,6635,GREATER BRUNSWICK CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,6635,GREATER BRUNSWICK CS,Teachers,78.4,90.2,2017-18
80,CHARTERS,6665,GRAY CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,6665,GRAY CS,Teachers,73.7,90.2,2017-18
80,CHARTERS,6720,HOBOKEN CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,6720,HOBOKEN CS,Teachers,83.3,90.2,2017-18
80,CHARTERS,6740,HOPE ACADEMY CS,Administrators,80.0,86.2,2017-18
80,CHARTERS,6740,HOPE ACADEMY CS,Teachers,75.0,90.2,2017-18
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,Administrators,100.0,86.2,2017-18
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,Teachers,100.0,90.2,2017-18
80,CHARTERS,6910,JERSEY CITY COMM. CS,Administrators,25.0,86.2,2017-18
80,CHARTERS,6910,JERSEY CITY COMM. CS,Teachers,75.7,90.2,2017-18
80,CHARTERS,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,Administrators,100.0,86.2,2017-18
80,CHARTERS,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,Teachers,82.9,90.2,2017-18
80,CHARTERS,7100,LADY LIBERTY ACADEMY CS,Administrators,75.0,86.2,2017-18
80,CHARTERS,7100,LADY LIBERTY ACADEMY CS,Teachers,66.7,90.2,2017-18
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,Administrators,44.4,86.2,2017-18
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,Teachers,70.2,90.2,2017-18
80,CHARTERS,7115,LEARNING COMMUNITY CS,Administrators,66.7,86.2,2017-18
80,CHARTERS,7115,LEARNING COMMUNITY CS,Teachers,75.6,90.2,2017-18
80,CHARTERS,7210,MARION P. THOMAS CS,Administrators,69.2,86.2,2017-18
80,CHARTERS,7210,MARION P. THOMAS CS,Teachers,70.5,90.2,2017-18
80,CHARTERS,7290,NEW HORIZONS COMM. CS,Administrators,66.7,86.2,2017-18
80,CHARTERS,7290,NEW HORIZONS COMM. CS,Teachers,94.4,90.2,2017-18
80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,Administrators,56.3,86.2,2017-18
80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,Teachers,68.0,90.2,2017-18
80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,Administrators,0.0,86.2,2017-18
80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,Teachers,44.1,90.2,2017-18
80,CHARTERS,7410,CHARTER~TECH HIGH SCHOOL,Administrators,75.0,86.2,2017-18
80,CHARTERS,7410,CHARTER~TECH HIGH SCHOOL,Teachers,94.7,90.2,2017-18
80,CHARTERS,7500,PACE CS OF HAMILTON,Administrators,100.0,86.2,2017-18
80,CHARTERS,7500,PACE CS OF HAMILTON,Teachers,100.0,90.2,2017-18
80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,Administrators,77.8,86.2,2017-18
80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,Teachers,76.5,90.2,2017-18
80,CHARTERS,7540,PRINCETON CS,Administrators,66.7,86.2,2017-18
80,CHARTERS,7540,PRINCETON CS,Teachers,83.8,90.2,2017-18
80,CHARTERS,7600,QUEEN CITY ACADEMY CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,7600,QUEEN CITY ACADEMY CS,Teachers,77.4,90.2,2017-18
80,CHARTERS,7720,THE RED BANK CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,7720,THE RED BANK CS,Teachers,86.2,90.2,2017-18
80,CHARTERS,7727,RIDGE AND VALLEY CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,7727,RIDGE AND VALLEY CS,Teachers,100.0,90.2,2017-18
80,CHARTERS,7730,ROBERT TREAT ACADEMY CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,7730,ROBERT TREAT ACADEMY CS,Teachers,83.3,90.2,2017-18
80,CHARTERS,7735,MARIA L. VARISCO-ROGERS CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,7735,MARIA L. VARISCO-ROGERS CS,Teachers,67.8,90.2,2017-18
80,CHARTERS,7830,SOARING HEIGHTS CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,7830,SOARING HEIGHTS CS,Teachers,86.7,90.2,2017-18
80,CHARTERS,7850,SUSSEX COUNTY TECHNOLOGY CHARTER SCHOOL ,Administrators,66.7,86.2,2017-18
80,CHARTERS,7850,SUSSEX COUNTY TECHNOLOGY CHARTER SCHOOL ,Teachers,76.0,90.2,2017-18
80,CHARTERS,7890,TEANECK COMMUNITY CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,7890,TEANECK COMMUNITY CS,Teachers,100.0,90.2,2017-18
80,CHARTERS,7891,COLLEGE ACHIEVE GREATER ASBURY PARK CHARTER SCHOOL,Administrators,9999999.0,86.2,2017-18
80,CHARTERS,7891,COLLEGE ACHIEVE GREATER ASBURY PARK CHARTER SCHOOL,Teachers,9999999.0,90.2,2017-18
80,CHARTERS,7892,COLLEGE ACHIEVE PATERSON CHARTER SCHOOL,Administrators,9999999.0,86.2,2017-18
80,CHARTERS,7892,COLLEGE ACHIEVE PATERSON CHARTER SCHOOL,Teachers,9999999.0,90.2,2017-18
80,CHARTERS,7893,OCEAN ACADEMY CHARTER SCHOOL,Administrators,9999999.0,86.2,2017-18
80,CHARTERS,7893,OCEAN ACADEMY CHARTER SCHOOL,Teachers,9999999.0,90.2,2017-18
80,CHARTERS,8010,UNION COUNTY TEAMS CS,Administrators,80.0,86.2,2017-18
80,CHARTERS,8010,UNION COUNTY TEAMS CS,Teachers,84.2,90.2,2017-18
80,CHARTERS,8050,UNITY CS,Administrators,75.0,86.2,2017-18
80,CHARTERS,8050,UNITY CS,Teachers,70.8,90.2,2017-18
80,CHARTERS,8060,UNIVERSITY ACADEMY CS,Administrators,77.8,86.2,2017-18
80,CHARTERS,8060,UNIVERSITY ACADEMY CS,Teachers,83.3,90.2,2017-18
80,CHARTERS,8065,UNIVERSITY HEIGHTS CS,Administrators,42.9,86.2,2017-18
80,CHARTERS,8065,UNIVERSITY HEIGHTS CS,Teachers,72.7,90.2,2017-18
80,CHARTERS,8140,VILLAGE CS,Administrators,100.0,86.2,2017-18
80,CHARTERS,8140,VILLAGE CS,Teachers,62.2,90.2,2017-18
