CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,StudentDeviceRatio,Year
23,MIDDLESEX,0750,CARTERET BORO,030,CARTERET HIGH SCHOOL,1:1,2017-18
23,MIDDLESEX,0750,CARTERET BORO,050,COLUMBUS ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,0750,CARTERET BORO,055,CARTERET MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,0750,CARTERET BORO,057,PRIVATE NICHOLAS MINUE ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,0750,CARTERET BORO,060,NATHAN HALE ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,0970,CRANBURY TWP,030,CRANBURY SCHOOL,1.2:1,2017-18
23,MIDDLESEX,1140,DUNELLEN BORO,040,DUNELLEN HIGH SCHOOL,1:1,2017-18
23,MIDDLESEX,1140,DUNELLEN BORO,050,JOHN P. FABER ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,1140,DUNELLEN BORO,060,LINCOLN MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,050,EAST BRUNSWICK HIGH SCHOOL,1.7:1,2017-18
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,055,CHURCHILL JR HIGH SCHOOL,2.2:1,2017-18
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,056,HAMMARSKJOLD MIDDLE SCHOOL,1.6:1,2017-18
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,060,BOWNE-MUNRO ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,070,CENTRAL ELEMENTARY SCHOOL,1.0:1,2017-18
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,090,IRWIN ELEMENTARY SCHOOL,1.2:1,2017-18
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,100,LAWRENCE BROOK ELEMENTARY SCHOOL,1.0:1,2017-18
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,120,MEMORIAL ELEMENTARY SCHOOL,1.3:1,2017-18
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,125,CHITTICK ELEMENTARY SCHOOL,1.4:1,2017-18
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,130,FROST ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,138,WARNSDORFER ELEMENTARY SCHOOL,1.5:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,050,EDISON HIGH SCHOOL,1:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,053,JOHN P. STEVENS HIGH SCHOOL,1.2:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,055,JOHN ADAMS MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,057,HERBERT HOOVER MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,060,THOMAS JEFFERSON MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,063,WOODROW WILSON MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,065,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,1.0:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,090,JAMES MADISON INTERMEDIATE SCHOOL,1.0:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,092,JAMES MADISON PRIMARY SCHOOL,NA,2017-18
23,MIDDLESEX,1290,EDISON TWP,093,JAMES MONROE ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,095,JOHN MARSHALL ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,100,LINCOLN ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,103,LINDENEAU ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,104,MARTIN LUTHER KING ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,105,MENLO PARK ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,150,WASHINGTON ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,160,WOODBROOK ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,1290,EDISON TWP,300,EDISON EARLY LEARNING CENTER,NA,2017-18
23,MIDDLESEX,1290,EDISON TWP,302,FRANKLIN D ROOSEVELT SCHOOL,NA,2017-18
23,MIDDLESEX,2150,HIGHLAND PARK BORO,050,HIGHLAND PARK HIGH SCHOOL,2.9:1,2017-18
23,MIDDLESEX,2150,HIGHLAND PARK BORO,060,HIGHLAND PARK MIDDLE SCHOOL,NA,2017-18
23,MIDDLESEX,2150,HIGHLAND PARK BORO,070,IRVING PRIMARY SCHOOL,NA,2017-18
23,MIDDLESEX,2150,HIGHLAND PARK BORO,085,BARTLE ELEMENTARY SCHOOL,13.6:1,2017-18
23,MIDDLESEX,2370,JAMESBURG BORO,075,GRACE M. BRECKWEDEL MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,2370,JAMESBURG BORO,080,JOHN F. KENNEDY ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3120,METUCHEN BORO,050,METUCHEN HIGH SCHOOL,1:1,2017-18
23,MIDDLESEX,3120,METUCHEN BORO,060,CAMPBELL ELEMENTARY SCHOOL,1.8:1,2017-18
23,MIDDLESEX,3120,METUCHEN BORO,070,EDGAR MIDDLE SCHOOL,1.1:1,2017-18
23,MIDDLESEX,3120,METUCHEN BORO,090,MILDRED B. MOSS ELEMENTARY SCHOOL,NA,2017-18
23,MIDDLESEX,3140,MIDDLESEX BORO,050,MIDDLESEX HIGH SCHOOL,1:1,2017-18
23,MIDDLESEX,3140,MIDDLESEX BORO,065,HAZELWOOD ELEMENTARY SCHOOL,1.4:1,2017-18
23,MIDDLESEX,3140,MIDDLESEX BORO,070,PARKER ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3140,MIDDLESEX BORO,085,VON E. MAUGER MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,3140,MIDDLESEX BORO,090,WATCHUNG ELEMENTARY SCHOOL,1.8:1,2017-18
23,MIDDLESEX,3145,MIDDLESEX CO REG SER COMM,006,PISCATAWAY REGIONAL DAY SCHOOL,NA,2017-18
23,MIDDLESEX,3145,MIDDLESEX CO REG SER COMM,030,ACADEMY LEARNING CENTER,NA,2017-18
23,MIDDLESEX,3145,MIDDLESEX CO REG SER COMM,031,CENTER FOR LIFELONG LEARNING,NA,2017-18
23,MIDDLESEX,3145,MIDDLESEX CO REG SER COMM,080,NUVIEW ACADEMY ANNEX,1:1,2017-18
23,MIDDLESEX,3145,MIDDLESEX CO REG SER COMM,090,NUVIEW ACADEMY,1.2:1,2017-18
23,MIDDLESEX,3145,MIDDLESEX CO REG SER COMM,100,BRIGHT BEGINNINGS LEARNING CENTER,NA,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,010,MIDDLESEX COUNTY VOC ACADEMY MATH SCIENCE &ENGINEERING TECHN,1:1,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,040,MIDDLESEX COUNTY VOCATIONAL SCHOOL  EAST  BRUNSWICK,1:1,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,060,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,1:1,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,065,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,1:1,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,070,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,1:1,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,1:1,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,1.2:1,2017-18
23,MIDDLESEX,3220,MILLTOWN BORO,050,JOYCE KILMER SCHOOL,1:1,2017-18
23,MIDDLESEX,3220,MILLTOWN BORO,060,PARKVIEW  SCHOOL,1:1,2017-18
23,MIDDLESEX,3290,MONROE TWP,005,MONROE TOWNSHIP HIGH SCHOOL,NA,2017-18
23,MIDDLESEX,3290,MONROE TWP,010,BARCLAY BROOK SCHOOL,NA,2017-18
23,MIDDLESEX,3290,MONROE TWP,020,MONROE TOWNSHIP MIDDLE SCHOOL,4.1:1,2017-18
23,MIDDLESEX,3290,MONROE TWP,030,WOODLAND ELEMENTARY SCHOOL,1.6:1,2017-18
23,MIDDLESEX,3290,MONROE TWP,040,MILL LAKE SCHOOL,1:1,2017-18
23,MIDDLESEX,3290,MONROE TWP,050,BROOKSIDE ELEMENTARY SCHOOL,1.7:1,2017-18
23,MIDDLESEX,3290,MONROE TWP,060,OAK TREE ELEMENTARY SCHOOL,2.2:1,2017-18
23,MIDDLESEX,3290,MONROE TWP,300,APPLEGARTH ELEMENTARY SCHOOL,3.1:1,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,050,NEW BRUNSWICK HIGH SCHOOL,1.0:1,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,055,NEW BRUNSWICK MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,060,A CHESTER REDSHAW SCHOOL,1:1,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,080,LINCOLN ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,090,LIVINGSTON ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,100,LORD STLRLING ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,110,MCKINLEY COMMUNITY SCHOOL,1:1,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,123,PAUL ROBESON COMMUNITY SCHOOL FOR THE ARTS,1:1,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,125,ROOSEVELT ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,140,WOODROW WILSON ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,300,LINCOLN ANNEX SCHOOL,1.0:1,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,040,NORTH BRUNSWICK TOWNSHIP HIGH SCHOOL,1:1,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,055,ARTHUR M. JUDD,1:1,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,060,JOHN ADAMS,1:1,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,065,LINWOOD MIDDLE SCHOOL,1.0:1,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,070,LIVINGSTON PARK,1:1,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,090,PARSONS,1:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,040,OLD BRIDGE HIGH SCHOOL,1.2:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,082,ALAN B. SHEPARD ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,103,CARL SANDBURG MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,105,CHEESEQUAKE ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,108,JAMES A. MCDIVITT ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,110,JONAS SALK MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,113,LEROY GORDON COOPER ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,120,MADISON PARK ELEMENTARY SCHOOL,1.0:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,130,MEMORIAL ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,133,M. SCOTT CARPENTER ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,140,RAYMOND E. VOORHEES ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,150,SOUTHWOOD ELEMENTARY SCHOOL,1.0:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,163,VIRGIL I. GRISSOM ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,165,WALTER M. SCHIRRA ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,170,WILLIAM A. MILLER ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,050,PERTH AMBOY HIGH SCHOOL,1:1,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,065,EDWARD J. PATTEN ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,070,ANTHONY V. CERES ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,075,IGNACIO CRUZ EARLY CHILDHOOD CENTER,NA,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,080,EDMUND HMIELESKI EARLY CHILDHOOD CENTER,NA,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,130,HERBERT N. RICHARDSON 21ST CENTURY SCHOOL,1:1,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,140,WILLIAM C. MCGINNIS MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,145,JAMES J. FLYNN ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,150,SAMUEL E. SHULL MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,200,ROBERT N. WILENTZ ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,300,DUAL LANGUAGE SCHOOL,NA,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,050,PISCATAWAY TOWNSHIP HIGH SCHOOL,1.0:1,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,053,CONACKAMACK MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,055,QUIBBLETOWN MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,057,THEODORE SCHOR MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,060,ARBOR ELEMENTARY SCHOOL,3.1:1,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,065,DWIGHT D. EISENHOWER ELEMENTARY SCHOOL,1.2:1,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,080,GRANDVIEW ELEMENTARY SCHOOL,1.2:1,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,100,KNOLLWOOD ELEMENTARY SCHOOL,1.1:1,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,105,MARTIN LUTHER KING ELEMENTARY SCHOOL,2.5:1,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,120,RANDOLPHVILLE ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,050,SAYREVILLE WAR MEMORIAL HIGH SCHOOL,2.4:1,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,055,SAYREVILLE MIDDLE SCHOOL,2.7:1,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,060,EMMA ARLETH ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,070,DWIGHT D. EISENHOWER ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,075,HARRY S. TRUMAN ELEMENTARY SCHOOL,1.2:1,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,085,SAMSEL UPPER ELEMENTARY SCHOOL,1.3:1,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,120,WOODROW WILSON ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4830,SOUTH AMBOY CITY,030,SOUTH AMBOY MIDDLE/HIGH SCHOOL,1.5:1,2017-18
23,MIDDLESEX,4830,SOUTH AMBOY CITY,060,SOUTH AMBOY ELEMENTARY,1.8:1,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,050,SOUTH BRUNSWICK HIGH SCHOOL,2.2:1,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,055,BRUNSWICK ACRES ELEMENTARY SCHOOL,2.4:1,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,060,CAMBRIDGE ELEMENTARY SCHOOL,2.7:1,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,070,CONSTABLE ELEMENTARY SCHOOL,2.7:1,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,075,CROSSROADS SOUTH MIDDLE SCHOOL,3.0:1,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,085,BROOKS CROSSING ELEMENTARY SCHOOL,2.8:1,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,095,GREENBROOK ELEMENTARY SCHOOL,2.2:1,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,100,INDIAN FIELDS ELEMENTARY SCHOOL,2.7:1,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,110,MONMOUTH JUNCTION ELEMENTARY SCHOOL,2.0:1,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,150,CROSSROADS NORTH MIDDLE SCHOOL,2.9:1,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,050,SOUTH PLAINFIELD HIGH SCHOOL,1:1,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,053,SOUTH PLAINFIELD MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,055,JOHN F KENNEDY ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,058,JOHN E RILEY ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,060,FRANKLIN ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,070,GRANT ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,080,ROOSEVELT ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,4920,SOUTH RIVER BORO,050,SOUTH RIVER HIGH SCHOOL,1.1:1,2017-18
23,MIDDLESEX,4920,SOUTH RIVER BORO,055,SOUTH RIVER MIDDLE SCHOOL,2.6:1,2017-18
23,MIDDLESEX,4920,SOUTH RIVER BORO,065,SOUTH RIVER ELEMENTARY SCHOOL,2.5:1,2017-18
23,MIDDLESEX,4920,SOUTH RIVER BORO,070,SOUTH RIVER PRIMARY SCHOOL,NA,2017-18
23,MIDDLESEX,4970,SPOTSWOOD BORO,040,SPOTSWOOD HIGH SCHOOL,1:1,2017-18
23,MIDDLESEX,4970,SPOTSWOOD BORO,050,E RAYMOND APPLEBY ELEMENTARY SCHOOL,1.2:1,2017-18
23,MIDDLESEX,4970,SPOTSWOOD BORO,060,G AUSTIN SCHOENLY ELEMENTARY SCHOOL,NA,2017-18
23,MIDDLESEX,4970,SPOTSWOOD BORO,090,SPOTSWOOD MEMORIAL MIDDLE SCHOOL,1.1:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,020,COLONIA HIGH SCHOOL,1.5:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,040,JOHN F. KENNEDY MEMORIAL HIGH SCHOOL,1.4:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,045,AVENEL MIDDLE SCHOOL,1:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,050,WOODBRIDGE HIGH SCHOOL,1.5:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,060,COLONIA MIDDLE SCHOOL,1.3:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,070,FORDS MIDDLE SCHOOL,1.5:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,080,ISELIN MIDDLE SCHOOL,1.4:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,090,WOODBRIDGE MIDDLE SCHOOL,1.4:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,100,AVENEL STREET ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,110,ROBERT MASCENIK ELEMENTARY SCHOOL,1.5:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,120,CLAREMONT AVENUE ELEMENTARY SCHOOL,1.1:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,140,FORD AVENUE ELEMENTARY SCHOOL,1.0:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,150,MATTHEW JAGO ELEMENTARY SCHOOL,1.4:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,160,INDIANA AVENUE ELEMENTARY SCHOOL,2.0:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,180,KENNEDY PARK ELEMENTARY SCHOOL,1.1:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,200,LAFAYETTE ESTATES ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,210,LYNN CREST ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,220,MAWBEY STREET ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,230,MENLO PARK TERRACE ELEMENTARY SCHOOL,1.0:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,240,OAK RIDGE HEIGHTS ELEMENTARY SCHOOL,1:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,260,PENNSYLVANIA AVENUE ELEMENTARY SCHOOL,1.4:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,275,PORT READING AVENUE ELEMENTARY SCHOOL,1.0:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,280,ROSS STREET ELEMENTARY SCHOOL,1.2:1,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,300,REACHING INDIVIDUAL STUDENT EXCELLENCE,NA,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,320,WOODBINE AVENUE ELEMENTARY SCHOOL,1.1:1,2017-18
25,MONMOUTH,0100,ASBURY PARK CITY,010,ASBURY PARK HIGH SCHOOL,1.3:1,2017-18
25,MONMOUTH,0100,ASBURY PARK CITY,020,BARACK OBAMA ELEMENTARY SCHOOL,1:1,2017-18
25,MONMOUTH,0100,ASBURY PARK CITY,040,BRADLEY ELEMENTARY SCHOOL,1.2:1,2017-18
25,MONMOUTH,0100,ASBURY PARK CITY,070,DR. MARTIN LUTHER KING MIDDLE SCHOOL,1:1,2017-18
25,MONMOUTH,0100,ASBURY PARK CITY,100,THURGOOD MARSHALL ELEMENTARY SCHOOL,1.0:1,2017-18
25,MONMOUTH,0130,ATLANTIC HIGHLANDS BORO,020,ATLANTIC HIGHLANDS ELEMENTARY SCHOOL,2.0:1,2017-18
25,MONMOUTH,0180,AVON BORO,010,AVON ELEMENTARY SCHOOL,1:1,2017-18
25,MONMOUTH,0225,BAYSHORE JOINTURE COMM,030,DEVELOPMENTAL LEARNING CENTER,9.4:1,2017-18
25,MONMOUTH,0270,BELMAR BORO,020,BELMAR ELEMENTARY,1:1,2017-18
25,MONMOUTH,0500,BRADLEY BEACH BORO,020,BRADLEY BEACH ELEMENTARY SCHOOL,1.3:1,2017-18
25,MONMOUTH,0560,BRIELLE BORO,020,BRIELLE ELEMENTARY SCHOOL,1:1,2017-18
25,MONMOUTH,0945,COLTS NECK TWP,030,CEDAR DRIVE MIDDLE SCHOOL,1.4:1,2017-18
25,MONMOUTH,0945,COLTS NECK TWP,050,CONOVER ROAD ELEMENTARY SCHOOL,1.3:1,2017-18
25,MONMOUTH,0945,COLTS NECK TWP,060,CONOVER ROAD PRIMARY SCHOOL,NA,2017-18
25,MONMOUTH,1000,DEAL BORO,040,DEAL ELEMENTARY SCHOOL,1:1,2017-18
25,MONMOUTH,1260,EATONTOWN BORO,060,MARGARET L VETTER,1.1:1,2017-18
25,MONMOUTH,1260,EATONTOWN BORO,070,MEMORIAL MIDDLE SCHOOL,1.0:1,2017-18
25,MONMOUTH,1260,EATONTOWN BORO,080,MEADOWBROOK,NA,2017-18
25,MONMOUTH,1260,EATONTOWN BORO,110,WOODMERE,1.0:1,2017-18
25,MONMOUTH,1440,FAIR HAVEN BORO,050,KNOLLWOOD SCHOOL,1.1:1,2017-18
25,MONMOUTH,1440,FAIR HAVEN BORO,060,VIOLA L SICKLES SCHOOL,1:1,2017-18
25,MONMOUTH,1490,FARMINGDALE BORO,050,FARMINGDALE ELEMENTARY,1:1,2017-18
25,MONMOUTH,1640,FREEHOLD BORO,040,FREEHOLD LEARNING CENTER,NA,2017-18
25,MONMOUTH,1640,FREEHOLD BORO,060,FREEHOLD INTERMEDIATE SCHOOL,1.2:1,2017-18
25,MONMOUTH,1640,FREEHOLD BORO,070,PARK AVENUE ELEMENTARY SCHOOL,NA,2017-18
25,MONMOUTH,1650,FREEHOLD REGIONAL,010,COLTS NECK HIGH SCHOOL,3.9:1,2017-18
25,MONMOUTH,1650,FREEHOLD REGIONAL,050,FREEHOLD BOROUGH HIGH SCHOOL,5.5:1,2017-18
25,MONMOUTH,1650,FREEHOLD REGIONAL,055,FREEHOLD TOWNSHIP HIGH SCHOOL,5.2:1,2017-18
25,MONMOUTH,1650,FREEHOLD REGIONAL,060,HOWELL HIGH SCHOOL,3.8:1,2017-18
25,MONMOUTH,1650,FREEHOLD REGIONAL,070,MANALAPAN HIGH SCHOOL,4.3:1,2017-18
25,MONMOUTH,1650,FREEHOLD REGIONAL,080,MARLBORO HIGH SCHOOL,4.5:1,2017-18
25,MONMOUTH,1660,FREEHOLD TWP,020,JOSEPH J CATENA SCHOOL,1.0:1,2017-18
25,MONMOUTH,1660,FREEHOLD TWP,021,C. RICHARD APPLEGATE SCHOOL,1.1:1,2017-18
25,MONMOUTH,1660,FREEHOLD TWP,023,CLIFTON T. BARKALOW SCHOOL,1.0:1,2017-18
25,MONMOUTH,1660,FREEHOLD TWP,024,DWIGHT D. EISENHOWER SCHOOL,1.0:1,2017-18
25,MONMOUTH,1660,FREEHOLD TWP,025,MARSHALL W. ERRICKSON SCHOOL,1.0:1,2017-18
25,MONMOUTH,1660,FREEHOLD TWP,026,LAURA DONOVAN SCHOOL,1.0:1,2017-18
